================,,,
Normal with aver over 30,,,
================,,,
GA1:,,,
fitness, slope,,
0.359640348,-0.001452985,,
0.358187363,-0.000616234,,
0.357571129,-2.04E-06,,
0.357569089,-2.15E-05,,
0.357547624,-1.87E-05,,
0.357528956,-4.17E-06,,
0.357524784,-8.66E-05,,
0.357438192,-0.004590653,,
0.352847539,-0.004860556,,
0.347986983,-0.009025781,,
0.338961202,-0.007608742,,
0.33135246,-0.004511735,,
0.326840724,-0.000823851,,
0.326016874,-0.00517004,,
0.320846833,-0.00251445,,
0.318332384,-0.001037083,,
0.317295301,-0.000698371,,
0.31659693,-0.008644998,,
0.307951932,-0.000727744,,
0.307224188,-0.0042835,,
0.302940687,-0.004596527,,
0.298344161,-0.001895273,,
0.296448887,-0.001071075,,
0.295377812,-0.000110431,,
0.295267381,-0.001130667,,
0.294136714,-0.000321692,,
0.293815022,-0.000190787,,
0.293624235,-0.006263796,,
0.287360439,-0.001588355,,
0.285772084,-0.010620624,,
0.275151459,1.19E-05,,
0.275163384,-0.004424281,,
0.270739103,-0.00033249,,
0.270406613,-0.004401099,,
0.266005514,-0.007402071,,
0.258603443,-0.00160764,,
0.256995803,-0.000455119,,
0.256540684,-0.000100902,,
0.256439782,-6.56E-05,,
0.256374211,-0.000526778,,
0.255847433,-2.22E-05,,
0.255825191,-0.001467787,,
0.254357403,-1.12E-05,,
0.254346201,-3.26E-05,,
0.254313561,-7.50E-06,,
0.254306058,-0.003072093,,
0.251233965,-0.001090352,,
0.250143613,-0.001459055,,
0.248684557,-0.004362421,,
0.244322136,-0.001069413,,
0.243252723,-0.003271059,,
0.239981664,-0.00198782,,
0.237993845,-0.000440866,,
0.237552979,-0.000472548,,
0.23708043,-5.29E-05,,
0.237027506,-0.000107655,,
0.236919851,-0.003458309,,
0.233461542,-1.28E-05,,
0.233448728,-0.001255363,,
0.232193365,-5.64E-06,,
0.232187727,-0.000134221,,
0.232053506,-1.60E-05,,
0.232037468,-4.70E-05,,
0.231990453,-0.000738924,,
0.231251529,-0.000857315,,
0.230394214,-0.001220851,,
0.229173364,-0.001360946,,
0.227812417,-0.001901508,,
0.225910909,-0.000888467,,
0.225022442,-9.71E-05,,
0.224925307,-5.55E-06,,
0.224919757,-4.97E-07,,
0.22491926,-0.001431479,,
0.223487781,-0.000224458,,
0.223263323,-0.000450821,,
0.222812502,-0.01641903,,
0.206393472,-0.000232729,,
0.206160743,-0.000474544,,
0.205686199,-7.55E-05,,
0.205610725,-0.002090059,,
0.203520666,-0.001476766,,
0.2020439,-0.001012453,,
0.201031447,-1.49E-06,,
0.201029957,-1.74E-05,,
0.201012571,-2.28E-05,,
0.200989749,-7.59E-06,,
0.20098216,-1.83E-05,,
0.200963821,-0.002587896,,
0.198375925,-0.000725143,,
0.197650781,-7.88E-05,,
0.197571941,-3.18E-08,,
0.19757191,-1.41E-05,,
0.197557853,-1.43E-06,,
0.197556425,-6.80E-07,,
0.197555745,-0.000209422,,
0.197346323,-0.000756361,,
0.196589962,-0.00046498,,
0.196124982,-0.000253129,,
0.195871853,-0.000157516,,
0.195714337,-0.001430541,,
0.194283796,-9.60E-05,,
0.194187822,-3.94E-05,,
0.194148415,-2.93E-06,,
0.194145487,-1.05E-06,,
0.194144437,-0.001272646,,
0.192871791,-0.001527946,,
0.191343845,-0.002859919,,
0.188483926,-0.001889731,,
0.186594195,-0.009994351,,
0.176599844,-3.87E-05,,
0.176561129,-2.65E-07,,
0.176560864,-8.03E-05,,
0.176480587,-0.001882519,,
0.174598068,-1.55E-06,,
0.174596521,-1.90E-06,,
0.174594619,-0.000221115,,
0.174373503,-9.51E-07,,
0.174372552,-5.77E-06,,
0.17436678,-4.43E-05,,
0.174322516,2.37E-07,,
0.174322753,-3.53E-05,,
0.174287482,-3.54E-05,,
0.174252122,-0.000224038,,
0.174028084,-0.01044542,,
0.163582664,-0.000102315,,
0.163480349,-0.000398049,,
0.163082301,-1.80E-05,,
0.163064295,-2.62E-05,,
0.163038098,-4.24E-05,,
0.162995746,-2.36E-05,,
0.162972136,-0.000278199,,
0.162693937,-9.21E-05,,
0.162601811,-0.001146549,,
0.161455262,-1.43E-05,,
0.161441002,5.68E-05,,
0.161497822,-2.84E-06,,
0.161494982,-0.001647312,,
0.15984767,-0.000194859,,
0.159652811,-0.000119546,,
0.159533265,-0.001047065,,
0.158486201,-0.004234934,,
0.154251267,-0.000439897,,
0.15381137,-0.00032175,,
0.15348962,-5.69E-05,,
0.15343276,-0.000352063,,
0.153080697,-0.000744394,,
0.152336303,-9.15E-05,,
0.152244835,-4.90E-05,,normal:
0.152195875,0,,0.263247711
The best result of this GA is:,,,
0.013994342,,,0.026413404
